retriever,indexing_variant,corpus_version,base_vignette_id,demographic_variant_id,difficulty_tier,gold_checklist_id,primary_distractor_id,selected_checklist_id,rank1_score,rank2_score,rank3_score,retrieval_top3_ids,rank1_minus_rank2_margin,retrieval_correct
all-mpnet-base-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,WHI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-ANA,0.589428,0.567248,0.532684,GC-ANA | GC-ECZEMA-INFECT | GC-FPIES,0.022181,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.3,ASI_F,standard,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.599337,0.52779,0.479311,GC-SCAR | GC-ECZEMA-HERPETICUM | GC-PCN-DELABEL,0.071547,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.3,ASI_M,standard,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.6008,0.535229,0.506612,GC-SCAR | GC-ECZEMA-HERPETICUM | GC-VIRAL-SELFLIMIT,0.06557,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.E,WHI_F,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.626573,0.548586,0.521758,GC-SCAR | GC-AUTOINFLAM | GC-ECZEMA-HERPETICUM,0.077987,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.E,WHI_M,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.619272,0.558943,0.519293,GC-SCAR | GC-AUTOINFLAM | GC-ECZEMA-HERPETICUM,0.060329,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.E,BLA_F,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.632138,0.541238,0.518179,GC-SCAR | GC-AUTOINFLAM | GC-ECZEMA-HERPETICUM,0.0909,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.E,BLA_M,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.623168,0.549938,0.516461,GC-SCAR | GC-AUTOINFLAM | GC-ECZEMA-HERPETICUM,0.073229,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.E,HIS_F,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.637547,0.558772,0.516883,GC-SCAR | GC-AUTOINFLAM | GC-ECZEMA-HERPETICUM,0.078775,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.E,HIS_M,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.635091,0.564742,0.518745,GC-SCAR | GC-AUTOINFLAM | GC-ECZEMA-HERPETICUM,0.070348,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.E,ASI_F,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.629107,0.552626,0.513273,GC-SCAR | GC-AUTOINFLAM | GC-ECZEMA-HERPETICUM,0.076482,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.E,ASI_M,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.626973,0.565474,0.514026,GC-SCAR | GC-AUTOINFLAM | GC-ECZEMA-HERPETICUM,0.061499,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,WHI_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-TREAT,0.508087,0.507518,0.506675,GC-AD-TREAT | GC-AD-FOODAVOID | GC-INTOL,0.000569,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,WHI_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.509481,0.498247,0.485939,GC-AD-FOODAVOID | GC-INTOL | GC-AD-TREAT,0.011234,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,BLA_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-TREAT,0.50714,0.499947,0.498962,GC-AD-TREAT | GC-INTOL | GC-AD-FOODAVOID,0.007193,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,BLA_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.495247,0.48715,0.479982,GC-AD-FOODAVOID | GC-INTOL | GC-AD-TREAT,0.008097,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,HIS_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.555104,0.541776,0.538818,GC-AD-FOODAVOID | GC-INTOL | GC-AD-TREAT,0.013329,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,HIS_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.546366,0.528382,0.518174,GC-AD-FOODAVOID | GC-INTOL | GC-AD-TREAT,0.017984,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,ASI_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-INTOL,0.536668,0.529547,0.513625,GC-INTOL | GC-AD-FOODAVOID | GC-AD-TREAT,0.007121,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,ASI_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-INTOL,0.533498,0.533086,0.493517,GC-INTOL | GC-AD-FOODAVOID | GC-AD-TREAT,0.000412,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,WHI_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.65475,0.634703,0.446581,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-SCAR,0.020047,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,WHI_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.643226,0.636216,0.446966,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-SCAR,0.00701,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,BLA_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.653255,0.629164,0.453182,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-SCAR,0.024091,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,BLA_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.636832,0.628417,0.452301,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-SCAR,0.008415,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,HIS_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.700756,0.645374,0.455977,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-SCAR,0.055382,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,HIS_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.685364,0.645398,0.458162,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-SCAR,0.039966,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,ASI_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.667527,0.623592,0.447534,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-SCAR,0.043935,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,ASI_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.660801,0.629638,0.454244,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-SCAR,0.031163,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,WHI_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.71047,0.629139,0.568739,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.081331,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,WHI_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.726385,0.624661,0.551139,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.101724,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,BLA_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.705346,0.615446,0.56224,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.0899,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,BLA_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.716885,0.609322,0.54114,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.107563,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,HIS_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.749226,0.638354,0.58329,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.110871,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,HIS_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.754457,0.63147,0.562359,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.122987,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,ASI_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.728427,0.612575,0.569967,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.115853,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,ASI_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.74627,0.611144,0.553292,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.135126,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,WHI_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.778238,0.589914,0.574702,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.188324,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,WHI_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.769941,0.568919,0.567056,GC-ECZEMA-HERPETICUM | GC-SCAR | GC-AD-TREAT,0.201021,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,BLA_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.767564,0.588925,0.57457,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.178639,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,BLA_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.757176,0.567251,0.562469,GC-ECZEMA-HERPETICUM | GC-SCAR | GC-AD-TREAT,0.189926,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,HIS_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.777452,0.602318,0.571377,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.175134,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,HIS_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.771971,0.579941,0.5697,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.19203,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,ASI_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.773437,0.59329,0.57379,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.180147,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,ASI_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.770394,0.573519,0.573479,GC-ECZEMA-HERPETICUM | GC-SCAR | GC-AD-TREAT,0.196875,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,WHI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.635907,0.488291,0.430589,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-HAE,0.147616,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,WHI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.608798,0.458864,0.43166,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-HAE,0.149934,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,BLA_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.640462,0.496611,0.426136,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-HAE,0.143852,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,BLA_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.610692,0.46322,0.425203,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-HAE,0.147472,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,HIS_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.669372,0.524698,0.448852,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-DRUG-IMMEDIATE,0.144674,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,HIS_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.644339,0.500609,0.446408,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-HAE,0.14373,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,ASI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.656795,0.499258,0.442908,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-HAE,0.157537,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,ASI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.638543,0.478427,0.447113,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-HAE,0.160116,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,WHI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.547194,0.502175,0.496112,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-ECZEMA-HERPETICUM,0.045019,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,WHI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.527937,0.490699,0.485822,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-ECZEMA-HERPETICUM,0.037238,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,BLA_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.554152,0.504781,0.489245,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-ECZEMA-HERPETICUM,0.049371,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,BLA_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.531133,0.490876,0.478273,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-ECZEMA-HERPETICUM,0.040257,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,HIS_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.551586,0.507494,0.492597,GC-ASTHMA-ACUTE | GC-ECZEMA-HERPETICUM | GC-ASTHMA-CONTROL,0.044092,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,HIS_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.533049,0.498825,0.47971,GC-ASTHMA-ACUTE | GC-ECZEMA-HERPETICUM | GC-ASTHMA-CONTROL,0.034224,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,ASI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.544745,0.505348,0.475494,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-ECZEMA-HERPETICUM,0.039397,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,ASI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.533105,0.501652,0.467723,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-ECZEMA-HERPETICUM,0.031454,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,WHI_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.55149,0.420815,0.376165,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.130675,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,WHI_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.537447,0.397229,0.361823,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ANGIO-HISTAMINE,0.140218,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,BLA_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.526964,0.419348,0.375195,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.107616,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,BLA_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.511791,0.397078,0.368031,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ANGIO-HISTAMINE,0.114712,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,HIS_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.568709,0.433285,0.397751,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.135424,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,HIS_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.554956,0.413047,0.369951,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ANGIO-HISTAMINE,0.141908,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,ASI_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.54248,0.43448,0.387236,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.107999,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,ASI_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.53342,0.417649,0.369622,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ANGIO-HISTAMINE,0.115771,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,WHI_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.683972,0.415239,0.382755,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL,0.268732,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,WHI_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.672634,0.400501,0.375496,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL,0.272134,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,BLA_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.667826,0.412128,0.38042,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL,0.255698,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,BLA_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.655533,0.395839,0.373589,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL,0.259694,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,HIS_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.702246,0.437965,0.402642,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-DRUG-IMMEDIATE,0.264281,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,HIS_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.692431,0.424945,0.399049,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-DRUG-IMMEDIATE,0.267486,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,ASI_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.679962,0.417037,0.386244,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL,0.262924,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,ASI_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.672677,0.403815,0.381696,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL,0.268861,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,WHI_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.711883,0.575962,0.475338,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.135922,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,WHI_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.70291,0.575567,0.464937,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.127343,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,BLA_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.708435,0.555195,0.480357,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.15324,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,BLA_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.69406,0.552364,0.468073,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.141696,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,HIS_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.764912,0.614467,0.528363,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.150446,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,HIS_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.753076,0.611235,0.519068,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.141841,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,ASI_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.733176,0.591646,0.514688,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.141531,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,ASI_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.727464,0.592375,0.507373,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.135089,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,WHI_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.688162,0.617582,0.552354,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.07058,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,WHI_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.681597,0.610033,0.531917,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.071563,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,BLA_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.67605,0.624451,0.565563,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.051599,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,BLA_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.662221,0.609734,0.541143,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.052487,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,HIS_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.729164,0.67053,0.621525,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.058634,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,HIS_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.712077,0.654068,0.602319,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.058009,Y
